id,text,letter_sound_correspondences,usage_count,word_type,spelling_consistency,root_word_id,root_word_text
79,gate,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
80,gift,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,,,,
81,grandmother,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,NOUN,PHONEMIC,,
82,great,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,ADJECTIVE,HIGHLY_PHONEMIC,,
83,fish,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""ʃ""],""id"":92,""letters"":[""s"",""h""],""usageCount"":43}]",0,NOUN,,,
84,family,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""m""],""id"":16,""letters"":[""m""],""usageCount"":53},{""sounds"":[""ə""],""id"":4,""letters"":[""i""],""usageCount"":20},{""sounds"":[""l""],""id"":31,""letters"":[""l""],""usageCount"":63},{""sounds"":[""i""],""id"":86,""letters"":[""y""],""usageCount"":2}]",2,NOUN,,,
85,face,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""ɛ"",""ɪ""],""id"":51,""letters"":[""a""],""usageCount"":4},{""sounds"":[""s""],""id"":88,""letters"":[""c"",""e""],""usageCount"":0}]",0,NOUN,,,
86,food,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""uː""],""id"":76,""letters"":[""o"",""o""],""usageCount"":13},{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138}]",4,NOUN,,,
87,frog,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95},{""sounds"":[""ɔ""],""id"":22,""letters"":[""o""],""usageCount"":21},{""sounds"":[""g""],""id"":18,""letters"":[""g""],""usageCount"":19}]",0,NOUN,,,
88,football,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""ʊ""],""id"":58,""letters"":[""o"",""o""],""usageCount"":3},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267},{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""ɔː""],""id"":48,""letters"":[""a""],""usageCount"":21},{""sounds"":[""l""],""id"":49,""letters"":[""l"",""l""],""usageCount"":21}]",0,NOUN,,,
89,fun,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""ʌ""],""id"":24,""letters"":[""u""],""usageCount"":44},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154}]",3,NOUN,,,
90,egg,"[{""sounds"":[""ɛ""],""id"":7,""letters"":[""e""],""usageCount"":35},{""sounds"":[""g""],""id"":100,""letters"":[""g"",""g""],""usageCount"":0}]",0,NOUN,,,
91,elephant,"[{""sounds"":[""ɛ""],""id"":7,""letters"":[""e""],""usageCount"":35},{""sounds"":[""l""],""id"":31,""letters"":[""l""],""usageCount"":63},{""sounds"":[""ə""],""id"":26,""letters"":[""e""],""usageCount"":244},{""sounds"":[""f""],""id"":101,""letters"":[""p"",""h""],""usageCount"":5},{""sounds"":[""ə""],""id"":28,""letters"":[""a""],""usageCount"":81},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",5,NOUN,,,
92,ear,"[{""sounds"":[""ɪ""],""id"":75,""letters"":[""e""],""usageCount"":0},{""sounds"":[""ə""],""id"":28,""letters"":[""a""],""usageCount"":81},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",0,NOUN,,,
93,eggplant,"[{""sounds"":[""ɛ""],""id"":7,""letters"":[""e""],""usageCount"":35},{""sounds"":[""g""],""id"":100,""letters"":[""g"",""g""],""usageCount"":0},{""sounds"":[""p""],""id"":42,""letters"":[""p""],""usageCount"":18},{""sounds"":[""l""],""id"":31,""letters"":[""l""],""usageCount"":63},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",0,NOUN,,,
94,eat,"[{""sounds"":[""iː""],""id"":95,""letters"":[""e"",""a""],""usageCount"":3},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",3,VERB,,,
95,eagle,"[{""sounds"":[""iː""],""id"":95,""letters"":[""e"",""a""],""usageCount"":3},{""sounds"":[""g""],""id"":18,""letters"":[""g""],""usageCount"":19},{""sounds"":[""ə"",""l""],""id"":32,""letters"":[""l"",""e""],""usageCount"":28}]",0,NOUN,,,
96,education,"[{""sounds"":[""ɛ""],""id"":7,""letters"":[""e""],""usageCount"":35},{""sounds"":[""dʒ""],""id"":97,""letters"":[""d""],""usageCount"":1},{""sounds"":[""ʊ""],""id"":98,""letters"":[""u""],""usageCount"":1},{""sounds"":[""k""],""id"":47,""letters"":[""c""],""usageCount"":22},{""sounds"":[""ɛ"",""ɪ""],""id"":51,""letters"":[""a""],""usageCount"":4},{""sounds"":[""ʃ""],""id"":99,""letters"":[""t"",""i""],""usageCount"":1},{""sounds"":[""ə""],""id"":53,""letters"":[""o""],""usageCount"":1},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154}]",1,NOUN,,,
97,duck,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""ʌ""],""id"":24,""letters"":[""u""],""usageCount"":44},{""sounds"":[""k""],""id"":56,""letters"":[""c"",""k""],""usageCount"":0}]",0,NOUN,,,
98,dog,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""ɔ""],""id"":22,""letters"":[""o""],""usageCount"":21},{""sounds"":[""g""],""id"":18,""letters"":[""g""],""usageCount"":19}]",0,NOUN,,,
99,door,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""ɔ""],""id"":93,""letters"":[""o"",""o""],""usageCount"":0},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",0,NOUN,,,
100,dinosaur,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""a"",""ɪ""],""id"":80,""letters"":[""i""],""usageCount"":7},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154},{""sounds"":[""ə""],""id"":53,""letters"":[""o""],""usageCount"":1},{""sounds"":[""s""],""id"":17,""letters"":[""s""],""usageCount"":68},{""sounds"":[""ɔ""],""id"":91,""letters"":[""a"",""u""],""usageCount"":0},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",0,NOUN,,,
101,doll,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""ɑ""],""id"":59,""letters"":[""o""],""usageCount"":0},{""sounds"":[""l""],""id"":49,""letters"":[""l"",""l""],""usageCount"":21}]",0,NOUN,,,
102,drum,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95},{""sounds"":[""ʌ""],""id"":24,""letters"":[""u""],""usageCount"":44},{""sounds"":[""m""],""id"":16,""letters"":[""m""],""usageCount"":53}]",0,NOUN,,,
103,dance,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154},{""sounds"":[""s""],""id"":88,""letters"":[""c"",""e""],""usageCount"":0}]",0,VERB,,,
104,father,"[{""sounds"":[""f""],""id"":33,""letters"":[""f""],""usageCount"":65},{""sounds"":[""ɑː""],""id"":67,""letters"":[""a""],""usageCount"":18},{""sounds"":[""ð""],""id"":63,""letters"":[""t"",""h""],""usageCount"":28},{""sounds"":[""ə""],""id"":26,""letters"":[""e""],""usageCount"":244},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",5,NOUN,,,
105,mother,"[{""sounds"":[""m""],""id"":16,""letters"":[""m""],""usageCount"":53},{""sounds"":[""ʌ""],""id"":39,""letters"":[""o""],""usageCount"":16},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""ə""],""id"":26,""letters"":[""e""],""usageCount"":244},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",15,NOUN,HIGHLY_NON_PHONEMIC,,
106,brother,"[{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""ʌ""],""id"":39,""letters"":[""o""],""usageCount"":16},{""sounds"":[""ð""],""id"":63,""letters"":[""t"",""h""],""usageCount"":28},{""sounds"":[""ə""],""id"":26,""letters"":[""e""],""usageCount"":244},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",1,NOUN,,,
107,sister,"[{""sounds"":[""s""],""id"":17,""letters"":[""s""],""usageCount"":68},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""s""],""id"":17,""letters"":[""s""],""usageCount"":68},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267},{""sounds"":[""ə""],""id"":26,""letters"":[""e""],""usageCount"":244},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95}]",1,NOUN,,,
108,all,"[{""sounds"":[""ɔː""],""id"":48,""letters"":[""a""],""usageCount"":21},{""sounds"":[""l""],""id"":49,""letters"":[""l"",""l""],""usageCount"":21}]",21,ADJECTIVE,,,
109,am,"[{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""m""],""id"":16,""letters"":[""m""],""usageCount"":53}]",10,,,,
110,are,"[{""sounds"":[""ɑ""],""id"":45,""letters"":[""a""],""usageCount"":33},{""sounds"":[""r""],""id"":46,""letters"":[""r"",""e""],""usageCount"":22}]",22,VERB,HIGHLY_NON_PHONEMIC,113.0,be
111,at,"[{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",13,,,,
112,ate,"[{""sounds"":[""ɛ"",""ɪ""],""id"":51,""letters"":[""a""],""usageCount"":4},{""sounds"":[""t""],""id"":52,""letters"":[""t"",""e""],""usageCount"":0}]",0,VERB,,,
113,be,"[{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""iː""],""id"":9,""letters"":[""e""],""usageCount"":114}]",13,VERB,,,
114,black,"[{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""l""],""id"":31,""letters"":[""l""],""usageCount"":63},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""k""],""id"":56,""letters"":[""c"",""k""],""usageCount"":0}]",0,ADJECTIVE,,,
115,brown,"[{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""r""],""id"":1,""letters"":[""r""],""usageCount"":95},{""sounds"":[""ɑ"",""ʊ""],""id"":64,""letters"":[""o"",""w""],""usageCount"":9},{""sounds"":[""n""],""id"":12,""letters"":[""n""],""usageCount"":154}]",2,ADJECTIVE,,,
116,but,"[{""sounds"":[""b""],""id"":3,""letters"":[""b""],""usageCount"":71},{""sounds"":[""ʌ""],""id"":24,""letters"":[""u""],""usageCount"":44},{""sounds"":[""t""],""id"":5,""letters"":[""t""],""usageCount"":267}]",21,,PHONEMIC,,
117,came,"[{""sounds"":[""k""],""id"":47,""letters"":[""c""],""usageCount"":22},{""sounds"":[""ɛ"",""ɪ""],""id"":51,""letters"":[""a""],""usageCount"":4},{""sounds"":[""m""],""id"":65,""letters"":[""m"",""e""],""usageCount"":5}]",3,VERB,,27.0,come
118,did,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""ɪ""],""id"":8,""letters"":[""i""],""usageCount"":243},{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138}]",1,VERB,,119.0,do
119,do,"[{""sounds"":[""d""],""id"":21,""letters"":[""d""],""usageCount"":138},{""sounds"":[""u""],""id"":27,""letters"":[""o""],""usageCount"":140}]",7,VERB,,,
120,get,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",4,VERB,PERFECT,,
121,good,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",3,,,,
122,have,"[{""sounds"":[""h""],""id"":10,""letters"":[""h""],""usageCount"":83},{""sounds"":[""æ""],""id"":2,""letters"":[""a""],""usageCount"":158},{""sounds"":[""v""],""id"":14,""letters"":[""v""],""usageCount"":11},{""sounds"":[""∅""],""id"":15,""letters"":[""e""],""usageCount"":10}]",10,VERB,,,
123,he,"[{""sounds"":[""h""],""id"":10,""letters"":[""h""],""usageCount"":83},{""sounds"":[""iː""],""id"":9,""letters"":[""e""],""usageCount"":114}]",33,,NON_PHONEMIC,,
124,into,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",7,VERB,PHONEMIC,,
125,like,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",8,VERB,NON_PHONEMIC,,
126,must,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",5,,,,
127,new,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",4,VERB,HIGHLY_NON_PHONEMIC,,
128,no,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",11,,PHONEMIC,,
129,now,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",5,VERB,PHONEMIC,,
130,on,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",15,,PERFECT,,
131,our,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",3,,,,
132,out,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",8,,PHONEMIC,,
133,please,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",1,,,,
134,pretty,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",0,,,,
135,ran,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",3,VERB,,,
136,ride,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",2,,,,
137,saw,"[{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875},{""sounds"":[""θ""],""id"":6,""letters"":[""t"",""h""],""usageCount"":2875}]",2,VERB,HIGHLY_NON_PHONEMIC,,
